Factorial,Time
215,0.070000
216,0.060000
217,0.070000
218,0.060000
219,0.070000
220,0.070000
221,0.060000
222,0.070000
223,0.070000
224,0.070000
225,0.070000
226,0.060000
227,0.070000
228,0.070000
229,0.070000
230,0.070000
231,0.070000
232,0.070000
233,0.070000
234,0.080000
235,0.070000
236,0.070000
237,0.070000
238,0.070000
239,0.080000
240,0.070000
241,0.070000
242,0.080000
243,0.070000
244,0.070000
245,0.080000
246,0.070000
247,0.080000
248,0.070000
249,0.080000
250,0.080000
251,0.070000
252,0.080000
253,0.080000
254,0.070000
255,0.080000
256,0.080000
257,0.080000
258,0.080000
259,0.080000
260,0.080000
261,0.080000
262,0.080000
263,0.080000
264,0.080000
265,0.080000
266,0.080000
267,0.080000
268,0.080000
269,0.090000
270,0.080000
271,0.080000
272,0.080000
273,0.090000
274,0.080000
275,0.080000
276,0.090000
277,0.080000
278,0.090000
279,0.080000
280,0.090000
281,0.080000
282,0.090000
283,0.080000
284,0.090000
285,0.090000
286,0.080000
287,0.090000
288,0.090000
289,0.080000
290,0.090000
291,0.090000
292,0.090000
293,0.090000
294,0.090000
295,0.090000
296,0.090000
297,0.090000
298,0.090000
299,0.090000
300,0.090000
301,0.090000
302,0.090000
303,0.100000
304,0.090000
305,0.090000
306,0.100000
307,0.090000
308,0.090000
309,0.100000
310,0.090000
311,0.100000
312,0.090000
313,0.100000
314,0.090000
315,0.100000
316,0.090000
317,0.100000
318,0.100000
319,0.090000
320,0.100000
321,0.100000
322,0.100000
323,0.090000
324,0.100000
325,0.100000
326,0.100000
327,0.100000
328,0.100000
329,0.100000
330,0.100000
331,0.100000
332,0.100000
333,0.100000
334,0.110000
335,0.100000
336,0.100000
337,0.100000
338,0.100000
339,0.110000
340,0.100000
341,0.100000
342,0.110000
343,0.100000
344,0.110000
345,0.100000
346,0.110000
347,0.110000
348,0.110000
349,0.100000
350,0.110000
351,0.110000
352,0.100000
353,0.110000
354,0.110000
355,0.110000
356,0.100000
357,0.120000
358,0.110000
359,0.100000
360,0.110000
361,0.110000
362,0.110000
363,0.110000
364,0.120000
365,0.110000
366,0.110000
367,0.120000
368,0.110000
369,0.110000
370,0.110000
371,0.110000
372,0.120000
373,0.110000
374,0.120000
375,0.110000
376,0.110000
377,0.120000
378,0.110000
379,0.120000
380,0.110000
381,0.120000
382,0.120000
383,0.110000
384,0.130000
385,0.120000
386,0.110000
387,0.120000
388,0.120000
389,0.120000
390,0.110000
391,0.120000
392,0.120000
393,0.120000
394,0.120000
395,0.120000
396,0.120000
397,0.120000
398,0.120000
399,0.120000
400,0.130000
401,0.120000
402,0.120000
403,0.120000
404,0.130000
405,0.120000
406,0.120000
407,0.130000
408,0.120000
409,0.120000
410,0.130000
411,0.120000
412,0.130000
413,0.130000
414,0.120000
415,0.130000
416,0.120000
417,0.130000
418,0.130000
419,0.120000
420,0.130000
421,0.130000
422,0.130000
423,0.130000
424,0.130000
425,0.120000
426,0.130000
427,0.130000
428,0.130000
429,0.130000
430,0.140000
431,0.130000
432,0.130000
433,0.130000
434,0.130000
435,0.130000
436,0.140000
437,0.130000
438,0.130000
439,0.140000
440,0.130000
441,0.130000
442,0.140000
443,0.130000
444,0.140000
445,0.130000
446,0.140000
447,0.130000
448,0.140000
449,0.140000
450,0.130000
451,0.140000
452,0.140000
453,0.140000
454,0.140000
455,0.130000
456,0.140000
457,0.140000
458,0.140000
459,0.140000
460,0.140000
461,0.140000
462,0.140000
463,0.140000
464,0.150000
465,0.140000
466,0.140000
467,0.140000
468,0.140000
469,0.150000
470,0.140000
471,0.140000
472,0.150000
473,0.140000
474,0.140000
475,0.150000
476,0.140000
477,0.150000
478,0.140000
479,0.150000
480,0.150000
481,0.140000
482,0.150000
483,0.140000
484,0.150000
485,0.150000
486,0.150000
487,0.150000
488,0.140000
489,0.150000
490,0.150000
491,0.150000
492,0.150000
493,0.150000
494,0.150000
495,0.150000
496,0.150000
497,0.150000
498,0.150000
499,0.150000
500,0.160000
501,0.150000
502,0.150000
503,0.150000
504,0.160000
505,0.150000
506,0.150000
507,0.160000
508,0.150000
509,0.160000
510,0.150000
511,0.160000
512,0.150000
513,0.160000
514,0.150000
515,0.160000
516,0.160000
517,0.150000
518,0.160000
519,0.160000
520,0.160000
521,0.160000
522,0.150000
523,0.160000
524,0.160000
525,0.160000
526,0.160000
527,0.160000
528,0.160000
529,0.160000
530,0.160000
531,0.170000
532,0.160000
533,0.160000
534,0.160000
535,0.160000
536,0.170000
537,0.160000
538,0.160000
539,0.170000
540,0.160000
541,0.170000
542,0.160000
543,0.170000
544,0.160000
545,0.170000
546,0.160000
547,0.170000
548,0.170000
549,0.160000
550,0.170000
551,0.170000
552,0.160000
553,0.170000
554,0.170000
555,0.170000
556,0.170000
557,0.170000
558,0.170000
559,0.170000
560,0.170000
561,0.170000
562,0.170000
563,0.170000
564,0.170000
565,0.170000
566,0.170000
567,0.180000
568,0.170000
569,0.170000
570,0.170000
571,0.180000
572,0.170000
573,0.180000
574,0.170000
575,0.170000
576,0.180000
577,0.180000
578,0.170000
579,0.180000
580,0.170000
581,0.180000
582,0.180000
583,0.170000
584,0.180000
585,0.180000
586,0.180000
587,0.170000
588,0.180000
589,0.180000
590,0.180000
591,0.180000
592,0.180000
593,0.180000
594,0.180000
595,0.190000
596,0.180000
597,0.180000
598,0.180000
599,0.180000
600,0.180000
601,0.190000
602,0.180000
603,0.180000
604,0.190000
605,0.180000
606,0.180000
607,0.190000
608,0.180000
609,0.190000
610,0.180000
611,0.190000
612,0.180000
613,0.190000
614,0.190000
615,0.180000
616,0.190000
617,0.190000
618,0.190000
619,0.180000
620,0.190000
621,0.190000
622,0.190000
623,0.190000
624,0.190000
625,0.190000
626,0.190000
627,0.190000
628,0.190000
629,0.200000
630,0.190000
631,0.190000
632,0.190000
633,0.190000
634,0.200000
635,0.190000
636,0.190000
637,0.200000
638,0.200000
639,0.190000
640,0.190000
641,0.200000
642,0.190000
643,0.200000
644,0.190000
645,0.200000
646,0.200000
647,0.190000
648,0.200000
649,0.200000
650,0.200000
651,0.200000
652,0.200000
653,0.200000
654,0.200000
655,0.200000
656,0.200000
657,0.200000
658,0.200000
659,0.200000
660,0.200000
661,0.200000
662,0.200000
663,0.200000
664,0.200000
665,0.210000
666,0.200000
667,0.200000
668,0.200000
669,0.210000
670,0.200000
671,0.200000
672,0.210000
673,0.200000
674,0.210000
675,0.200000
676,0.210000
677,0.200000
678,0.210000
679,0.200000
680,0.210000
681,0.210000
682,0.200000
683,0.210000
684,0.210000
685,0.210000
686,0.210000
687,0.200000
688,0.210000
689,0.210000
690,0.210000
691,0.210000
692,0.210000
693,0.210000
694,0.210000
695,0.290000
696,0.210000
697,0.210000
698,0.210000
699,0.220000
700,0.210000
701,0.210000
702,0.220000
703,0.210000
704,0.210000
705,0.220000
706,0.210000
707,0.220000
708,0.210000
709,0.220000
710,0.210000
711,0.220000
712,0.220000
713,0.210000
714,0.220000
715,0.220000
716,0.210000
717,0.220000
718,0.220000
719,0.220000
720,0.220000
721,0.220000
722,0.220000
723,0.220000
724,0.220000
725,0.220000
726,0.220000
727,0.220000
728,0.230000
729,0.220000
730,0.220000
731,0.220000
732,0.220000
733,0.230000
734,0.220000
735,0.220000
736,0.230000
737,0.220000
738,0.220000
739,0.230000
740,0.220000
741,0.230000
742,0.230000
743,0.230000
744,0.220000
745,0.230000
746,0.230000
747,0.230000
748,0.230000
749,0.220000
750,0.230000
751,0.230000
752,0.230000
753,0.230000
754,0.230000
755,0.220000
756,0.230000
757,0.230000
758,0.230000
759,0.230000
760,0.240000
761,0.230000
762,0.230000
763,0.230000
764,0.230000
765,0.240000
766,0.230000
767,0.230000
768,0.230000
769,0.240000
770,0.230000
771,0.240000
772,0.230000
773,0.230000
774,0.240000
775,0.230000
776,0.240000
777,0.240000
778,0.240000
779,0.230000
780,0.240000
781,0.240000
782,0.240000
783,0.230000
784,0.240000
785,0.240000
786,0.240000
787,0.240000
788,0.240000
789,0.240000
790,0.240000
791,0.240000
792,0.240000
793,0.240000
794,0.240000
795,0.240000
796,0.240000
797,0.250000
798,0.240000
799,0.240000
800,0.250000
801,0.240000
802,0.240000
803,0.250000
804,0.240000
805,0.240000
806,0.250000
807,0.240000
808,0.250000
809,0.250000
810,0.240000
811,0.250000
812,0.240000
813,0.250000
814,0.250000
815,0.250000
816,0.240000
817,0.250000
818,0.250000
819,0.250000
820,0.250000
821,0.250000
822,0.250000
823,0.250000
824,0.250000
825,0.250000
826,0.260000
827,0.260000
828,0.250000
829,0.250000
830,0.250000
831,0.250000
832,0.260000
833,0.250000
834,0.250000
835,0.270000
836,0.250000
837,0.250000
838,0.260000
839,0.250000
840,0.260000
841,0.250000
842,0.260000
843,0.260000
844,0.250000
845,0.260000
846,0.260000
847,0.260000
848,0.250000
849,0.260000
850,0.260000
851,0.260000
852,0.260000
853,0.260000
854,0.260000
855,0.260000
856,0.260000
857,0.260000
858,0.260000
859,0.260000
860,0.270000
861,0.260000
862,0.260000
863,0.260000
864,0.270000
865,0.260000
866,0.260000
867,0.270000
868,0.260000
869,0.270000
870,0.260000
871,0.260000
872,0.270000
873,0.280000
874,0.260000
875,0.270000
876,0.260000
877,0.270000
878,0.270000
879,0.260000
880,0.270000
881,0.270000
882,0.270000
883,0.260000
884,0.270000
885,0.270000
886,0.270000
887,0.270000
888,0.270000
889,0.270000
890,0.270000
891,0.270000
892,0.270000
893,0.270000
894,0.270000
895,0.270000
896,0.280000
897,0.270000
898,0.270000
899,0.280000
